film_info,q_actor,q_director,q_genres,q_country,q_plot
"
    Tên phim : Thanh gươm Diệt quỷ: phần Hội nghị Đại Trụ và Điệp Phủ - Demon Slayer THE HASHIRA MEETING ARC
    Thể loại : ['T16', 'Anime', 'Là một trong những bộ anime thành công nhất trong năm gần đây, Demon Slayer đã càn quét khắp thế giới với cốt truyện lôi cuốn và hình ảnh đỉnh cao. Câu chuyện xoay quanh cuộc phiêu lưu đen tối của Tanjiro, người thề sẽ trả thù cho sự mất mát của gia đình và tiêu diệt lũ quỷ ăn thịt con người. Để biến em gái mình, Nezuko, trở lại thành người, anh cần phải tự mình trở thành Sát quỷ và tìm ra phương ...', 'Xem thêm', 'Quốc gia:', 'Nhật Bản']
    Diễn viên : []
    Đạo diễn : []
    Quốc gia : ['Nhật Bản']
    Mô tả : nan
    ","""Đoán xem danh tính của các diễn viên chính trong bộ phim Thanh gươm Diệt quỷ: phần Hội nghị Đại Trụ và Điệp Phủ - Demon Slayer THE HASHIRA MEETING ARC là ai?""","Ai là đạo diễn chính thức của bộ phim ""Thanh gươm Diệt quỷ: phần Hội nghị Đại Trụ và Điệp Phủ - Demon Slayer THE HASHIRA MEETING ARC""?","""Thanh gươm Diệt quỷ: phần Hội nghị Đại Trụ và Điệp Phủ - Demon Slayer THE HASHIRA MEETING ARC thuộc thể loại gì?""","Tên phim ""Thanh gươm Diệt quỷ: phần Hội nghị Đại Trụ và Điệp Phủ - Demon Slayer THE HASHIRA MEETING ARC"" là một bộ phim được sản xuất ở quốc gia nào?",Câu chuyện xoay quanh cuộc phiêu lưu đen tối của Tanjiro trong Thanh gươm Diệt quỷ: phần Hội nghị Đại Trụ và Điệp Phủ - Demon Slayer THE HASHIRA MEETING ARC là gì?
"
    Tên phim : Thanh gươm Diệt quỷ: phần Mối liên kết của hai anh em - Demon Slayer SIBLINGS’ BOND
    Thể loại : ['T16', 'Anime', 'Tanjiro thấy gia đình mình bị thảm sát và người sống sót duy nhất, em gái Nezuko Kamado, bị biến thành một con quỷ. Tuy nhiên, thật ngạc nhiên, Nezuko vẫn có dấu hiệu của cảm xúc và suy nghĩ của con người.', 'Quốc gia:', 'Nhật Bản']
    Diễn viên : []
    Đạo diễn : []
    Quốc gia : ['Nhật Bản']
    Mô tả : nan
    ","Câu hỏi: ""Các diễn viên nào tham gia diễn xuất trong bộ phim Thanh gươm Diệt quỷ: phần Mối liên kết của hai anh em - Demon Slayer SIBLINGS’ BOND?""",Câu hỏi: Đạo diễn nào đã thực hiện bộ phim Thanh gươm Diệt quỷ: phần Mối liên kết của hai anh em - Demon Slayer SIBLINGS’ BOND?,Cậu Thanh gươm Diệt quỷ: phần Mối liên kết của hai anh em - Demon Slayer SIBLINGS’ BOND thuộc thể loại anime. Bạn có biết thể loại nào khác mà Cậu Thanh gươm Diệt quỷ: phần Mồi câu của Tử thần - Kimetsu no Yaiba thường được xếp vào cùng với anime?,"Bộ phim ""Thanh gươm Diệt quỷ: phần Mối liên kết của hai anh em - Demon Slayer SIBLINGS’ BOND"" được thực hiện ở quốc gia nào?","""Câu chuyện chính của Thanh gươm Diệt quỷ: phần Mối liên kết của hai anh em - Demon Slayer SIBLINGS’ BOND xoay quanh chủ đề gì?"""
"
    Tên phim : Thanh Gươm Diệt Quỷ: Phần Đại Trụ Đặc Huấn - Demon Slayer: Kimetsu no Yaiba Hashira Training Arc - Tập 1
    Thể loại : ['T13', 'Anime', 'Phim phát song song', 'Thanh Gươm Diệt Quỷ: Đại Trụ Đặc Huấn - Demon Slayer: Kimetsu no Yaiba Hashira Training Arc. Tiếp tục hành trình diệt quỷ, Tanjiro đến gặp Nham Trụ Himejima Gyoumei, người sẽ huấn luyện cậu chuẩn bị cho các trận chiến sắp tới. Quá trình đào tạo để trở thành Trụ Cột tương lai của Quân Đoàn Diệt Quỷ vô cùng căng thẳng và khắt khe. Có được sự chấp thuận của Himejima dường như là điều không thể, nhưng...', 'Xem thêm', 'Đạo diễn:', 'Haruo Sotozaki', 'Quốc gia:', 'Nhật Bản']
    Diễn viên : []
    Đạo diễn : ['Haruo Sotozaki']
    Quốc gia : ['Nhật Bản']
    Mô tả : nan
    ",Ai là đạo diễn chính của phim Thanh Gươm Diệt Quỷ: Phần Đại Trụ Đặc Huấn - Demon Slayer: Kimetsu no Yaiba Hashira Training Arc - Tập 1?,Đạo diễn của Thanh Gươm Diệt Quỷ: Phần Đại Trụ Đặc Huấn - Demon Slayer: Kimetsu no Yaiba Hashira Training Arc - Tập 1 là người nào?,"Tên bộ phim ""Thanh Gươm Diệt Quỷ: Phần Đại Trụ Đặc Huấn - Demon Slayer: Kimetsu no Yaiba Hashira Training Arc - Tập 1"" thuộc thể loại gì?",Tên phim Thanh Gươm Diệt Quỷ: Phần Đại Trụ Đặc Huấn - Demon Slayer: Kimetsu no Yaiba Hashira Training Arc - Tập 1 được sản xuất ở quốc gia nào?,"Câu hỏi: ""Thanh Gươm Diệt Quỷ: Phần Đại Trụ Đặc Huấn - Demon Slayer: Kimetsu no Yaiba Hashira Training Arc - Tập 1"" có nội dung nào đặc biệt?"
"
    Tên phim : Bác Sĩ Quái Dị - Black Jack - Tập 1
    Thể loại : ['T16', 'Anime', 'Tên thật của bác sĩ Black Jack là Hazama Kuuro, Mồ côi mẹ từ nhỏ và là người sống sót duy nhât sau tai nạn thảm khốc. Để trả thù cho những kể đã hại chết mẹ anh, Black Jack đi khắp nơi để tìm kiếm tung tích của chúng, Anh là một bác sĩ thiên tài có thể chữa mọi căn bệnh hiểm nghèo và những ca mổ bất thường mà không ai dám thực hiện. Tuy Nhiên Black Jack không có giấy phép hành nghề, Bị Đồng nghiệp...', 'Xem thêm', 'Diễn viên:', 'Black Jack', ',', 'Pinoko', 'Đạo diễn:', 'Osamu Tezuka', 'Quốc gia:', 'Nhật Bản']
    Diễn viên : ['Black Jack', '', 'Pinoko']
    Đạo diễn : ['Osamu Tezuka']
    Quốc gia : ['Nhật Bản']
    Mô tả : nan
    ",Cần xác định được hai diễn viên chính trong phim Bác Sĩ Quái Dị - Black Jack - Tập 1?,"Ai là đạo diễn của bộ phim ""Bác Sĩ Quái Dị - Black Jack - Tập 1""?",Bác Sĩ Quái Dị - Black Jack - Tập 1 thuộc thể loại Anime là một thể loại nào?,Bác Sĩ Quái Dị - Black Jack - Tập 1 là một bộ phim được sản xuất ở quốc gia nào?,"Câu hỏi: ""Tại sao Black Jack lại đi khắp nơi để tìm kiếm tung tích của những người đã hại chết mẹ anh?"""
"
    Tên phim : Chú Thuật Hồi Chiến (Phần 2) - Jujutsu Kaisen (Season 2)  (Phát Song Song) - Tập 1
    Thể loại : ['Anime', 'Phim phát song song', 'Chú Thuật Hồi Chiến (Phần 2) - Jujutsu Kaisen (Season 2) sẽ tập trung vào thời kỳ Gojo Satoru còn là học sinh của trường Cao đẳng Chú thuật Tokyo, khám phá mối quan hệ của anh với Geto Suguru - nhân vật phản diện chính trong phiên bản điện ảnh và phần đầu của anime. Phim cũng giải thích tại sao Gojo là chú thuật sư mạnh nhất của thế hệ này và là mối đe dọa với những linh hồn bị nguyền rủa đang tìm...', 'Xem thêm', 'Diễn viên:', 'Junya Enoki', ',', 'Takahiro Sakurai', ',', 'Yuichi Nakamura', ',', 'Yuma Uchida', 'Quốc gia:', 'Nhật Bản']
    Diễn viên : ['Junya Enoki', '', 'Takahiro Sakurai', '', 'Yuichi Nakamura', '', 'Yuma Uchida']
    Đạo diễn : []
    Quốc gia : ['Nhật Bản']
    Mô tả : nan
    ",Ai trong số những diễn viên tham gia Jujutsu Kaisen (Season 2) là người thủ vai nhân vật Geto Suguru?,Đạo diễn nào đứng sau dự án phim Chú Thuật Hồi Chiến (Phần 2) - Jujutsu Kaisen (Season 2)?,Câu hỏi: Chú Thuật Hồi Chiến (Phần 2) - Jujutsu Kaisen (Season 2) thuộc thể loại anime và phim phát song song nào?,"Bộ phim ""Chú Thuật Hồi Chiến (Phần 2) - Jujutsu Kaisen (Season 2)"" được sản xuất ở quốc gia nào?",Giải thích tại sao Gojo Satoru trở thành chú thuật sư mạnh nhất của thế hệ này và là mối đe dọa đối với những linh hồn bị nguyền rủa trong Chú Thuật Hồi Chiến (Phần 2) - Jujutsu Kaisen (Season 2)?
"
    Tên phim : (Lồng tiếng) Gia Đình Điệp Viên (Mùa 2) - Spy x Family (Season 2) - Tập 1
    Thể loại : ['T13', 'Anime', '(Lồng tiếng) Gia Đình Điệp Viên (Mùa 2) - Spy x Family (Season 2) tiếp tục kể về điệp viên bậc thầy Twilight, dưới bí danh của bác sĩ tâm thần Loid Forger, và gia đình giả của anh ta, bao gồm cô con gái Anya, một nhà ngoại cảm, vợ anh ta là Yor, một sát thủ có biệt danh là Công chúa Gai và chú chó Bond của gia đình với sức mạnh nhận thức trước được tương lai.', 'Quốc gia:', 'Nhật Bản']
    Diễn viên : []
    Đạo diễn : []
    Quốc gia : ['Nhật Bản']
    Mô tả : nan
    ","Dưới đây là câu hỏi liên quan đến diễn viên của bộ phim:

""Mặc dù thông tin về diễn viên của bộ phim Gia Đình Điệp Viên (Mùa 2) - Spy x Family (Season 2) chưa được công bố, nhưng có thể nào cho biết tên diễn viên lồng tiếng trong bộ phim này không?""","Câu hỏi: Đạo diễn của bộ phim ""(Lồng tiếng) Gia Đình Điệp Viên (Mùa 2) - Spy x Family (Season 2)"" là ai?",Spy x Family (Season 2) - Tập 1 thuộc thể loại gì?,"""Lồng tiếng) Gia Đình Điệp Viên (Mùa 2) - Spy x Family (Season 2) được sản xuất ở quốc gia nào?""","Câu hỏi: ""Gia đình điệp viên (Mùa 2) - Spy x Family (Season 2) tập trung vào những chủ đề gì?"""
"
    Tên phim : Cô Thành Trong Gương - Lonely Castle In The Mirror
    Thể loại : ['T13', 'Anime']
    Diễn viên : []
    Đạo diễn : []
    Quốc gia : ['Nhật Bản']
    Mô tả : Cô Thành Trong Gương - Lonely Castle In The Mirror diễn ra giữa mùa đầu tiên và thứ hai, nơi Rimuru đối mặt với những âm mưu xoáy trong vương quốc Coleus. Quốc gia: Nhật Bản
    ","Ai là các diễn viên chính trong bộ phim ""Cô Thành Trong Gương - Lonely Castle In The Mirror""?","Tên nào là đạo diễn của bộ phim ""Cô Thành Trong Gương - Lonely Castle In The Mirror""?","Bộ phim ""Cô Thành Trong Gương - Lonely Castle In The Mirror"" thuộc thể loại nào?","Bộ phim ""Cô Thành Trong Gương - Lonely Castle In The Mirror"" được sản xuất ở nước nào?",Cô Thành Trong Gương - Lonely Castle In The Mirror diễn ra ở thời điểm nào trong bộ truyện và nó liên quan đến những âm mưu gì?
"
    Tên phim : Đại Chiến Titan Mùa Cuối Phần 3 (Nửa Sau) - Attack on Titan Final Season Part 3 (Second Half) (Phát Song Song) - Tập 1
    Thể loại : ['Anime', 'Phim phát song song', 'Đại Chiến Titan Mùa Cuối Phần 3 (Nửa Sau) - Attack on Titan Final Season Part 3 (Second Half) xoay quanh câu chuyện bạn bè và kẻ thù cũ của Eren Yeager đã cùng nhau thành lập một liên minh nhằm chống lại cơn thịnh nộ diệt chủng của anh ta. Mặc dù từng là kẻ thù, Armin Arlert, Mikasa Ackerman và các thành viên còn lại của Trung đoàn Hướng đạo vẫn gia nhập lực lượng với Reiner Braun và những người s...', 'Xem thêm', 'Quốc gia:', 'Nhật Bản']
    Diễn viên : []
    Đạo diễn : []
    Quốc gia : ['Nhật Bản']
    Mô tả : nan
    ","Đoạn nào trong danh sách diễn viên của bộ phim ""Đại Chiến Titan Mùa Cuối Phần 3 (Nửa Sau) - Attack on Titan Final Season Part 3 (Second Half)""?",Câu hỏi: Đạo diễn nào sẽ chỉ đạo bộ phim Đại Chiến Titan Mùa Cuối Phần 3 (Nửa Sau) - Attack on Titan Final Season Part 3 (Second Half)?,Đại Chiến Titan Mùa Cuối Phần 3 (Nửa Sau) - Attack on Titan Final Season Part 3 (Second Half) thuộc thể loại phim nào?,Tên bộ phim Đại Chiến Titan Mùa Cuối Phần 3 (Nửa Sau) là ở đâu?,Câu hỏi: Đại Chiến Titan Mùa Cuối Phần 3 (Nửa Sau) - Attack on Titan Final Season Part 3 (Second Half) xoay quanh câu chuyện gì?
"
    Tên phim : Gia Đình Điệp Viên (Mùa 2) - Spy x Family (Season 2) - Tập 1
    Thể loại : ['T13', 'Anime', 'Gia Đình Điệp Viên (Mùa 2) - Spy x Family (Season 2) tiếp tục kể về điệp viên bậc thầy Twilight, dưới bí danh của bác sĩ tâm thần Loid Forger, và gia đình giả của anh ta, bao gồm cô con gái Anya, một nhà ngoại cảm, vợ anh ta là Yor, một sát thủ có biệt danh là Công chúa Gai và chú chó Bond của gia đình với sức mạnh nhận thức trước được tương lai.', 'Quốc gia:', 'Nhật Bản']
    Diễn viên : []
    Đạo diễn : []
    Quốc gia : ['Nhật Bản']
    Mô tả : nan
    ",Ai là các diễn viên chính tham gia vào bộ phim Gia Đình Điệp Viên (Mùa 2) - Spy x Family (Season 2)?,"Đạo diễn nào sẽ đứng sau công tác đạo diễn bộ phim ""Gia Đình Điệp Viên (Mùa 2) - Spy x Family (Season 2)""?","Cây bút chuyên về điện ảnh bạn có câu hỏi:

Spy x Family (Season 2) - Gia Đình Điệp Viên (Mùa 2) thuộc thể loại nào?","Bộ phim ""Gia Đình Điệp Viên (Mùa 2) - Spy x Family (Season 2)"" thuộc quốc gia nào?",Câu hỏi: Bộ phim Gia Đình Điệp Viên (Mùa 2) - Spy x Family (Season 2) - Tập 1 kể về việc gì?
"
    Tên phim : Shangri-La Frontier: Thợ Săn Game Rác Thách Thức Game Cấp Thánh - Tập 1
    Thể loại : ['T13', 'Anime', 'Shangri-La Frontier: Thợ Săn Game Rác Thách Thức Game Cấp Thánh kể về nam sinh Rakurou Hizutome. Cậu chỉ quan tâm đến một chuyện duy nhất là tìm ra ""những trò chơi tồi tệ"" và phá đảo chúng. Kỹ năng chơi game của Rakurou Hizutome đã trở nên bất bại khi không ai sánh kịp và không còn trò chơi nào đủ tệ để anh có thể thưởng thức. Cho nên, khi được giới thiệu về game VR mới Shangri-La Frontier, Rakuro...', 'Xem thêm', 'Quốc gia:', 'Nhật Bản']
    Diễn viên : []
    Đạo diễn : []
    Quốc gia : ['Nhật Bản']
    Mô tả : nan
    ","Tên nào trong danh sách dưới đây có xuất hiện trong thông tin về diễn viên tham gia bộ phim ""Shangri-La Frontier: Thợ Săn Game Rác Thách Thức Game Cấp Thánh - Tập 1""?",Tên đạo diễn của bộ phim Shangri-La Frontier: Thợ Săn Game Rác Thách Thức Game Cấp Thánh - Tập 1 là ai?,Shangri-La Frontier: Thợ Săn Game Rác Thách Thức Game Cấp Thánh - Tập 1 là một bộ phim loại hình nào?,"Bộ phim ""Shangri-La Frontier: Thợ Săn Game Rác Thách Thức Game Cấp Thánh - Tập 1"" được sản xuất ở quốc gia nào?",Shangri-La Frontier: Thợ Săn Game Rác Thách Thức Game Cấp Thánh - Tập 1 kể về những điều gì đặc biệt?
"
    Tên phim : Lúc Đó Tôi Đã Chuyển Sinh Thành Slime: Giấc Mộng Coleus - That Time I Got Reincarnated as a Slime: Coleus' Dream - Tập 1
    Thể loại : ['T13', 'Anime', ""Lúc Đó Tôi Đã Chuyển Sinh Thành Slime: Giấc Mộng Coleus - That Time I Got Reincarnated as a Slime: Coleus' Dream kể về Satoru Mikami, một người đàn ông 37 tuổi hoàn toàn hài lòng với lối sống đơn điệu của mình ở Tokyo, ngoài việc không có bạn gái dù chỉ một lần trong đời. Một lần, anh ta bất ngờ bị một kẻ lạ mặt tấn công trên đường. Trong khi không chịu nổi vết thương của mình, một giọng nói kỳ lạ..."", 'Xem thêm', 'Quốc gia:', 'Nhật Bản']
    Diễn viên : []
    Đạo diễn : []
    Quốc gia : ['Nhật Bản']
    Mô tả : nan
    ",Câu hỏi: Đạo diễn và diễn viên nào đã tham gia vào việc tạo nên Lúc Đó Tôi Đã Chuyển Sinh Thành Slime: Giấc Mộng Coleus?,Ai là đạo diễn chính thức cho tập đầu tiên của Lúc Đó Tôi Đã Chuyển Sinh Thành Slime: Giấc Mộng Coleus?,"Bộ phim ""Lúc Đó Tôi Đã Chuyển Sinh Thành Slime: Giấc Mộng Coleus"" thuộc thể loại nào?",Lúc Đó Tôi Đã Chuyển Sinh Thành Slime: Giấc Mộng Coleus được sản xuất ở quốc gia nào?,Lúc Đó Tôi Đã Chuyển Sinh Thành Slime: Giấc Mộng Coleus - That Time I Got Reincarnated as a Slime: Coleus' Dream là bộ phim về một nhân vật nào sau khi gặp một vụ tấn công bất ngờ đã có một cuộc sống thay đổi như thế nào?
"
    Tên phim : Kiteretsu - Tập 1
    Thể loại : ['P', 'Anime', 'Phim hoạt hình', 'Kiteretsu kể về một cậu bé mới chỉ học tiểu học nhưng rất say mê nghiên cứu, chế tạo máy móc. Một lần, qua câu chuyện của bố, cậu tìm được những cuốn từ điển toàn giấy trắng và kính thần thông mà cụ cố Kiteretsu để lại, và nhận ra nếu đọc thông qua kính thần thông thì có thể thấy được nội dung trong đó - chính là những phát minh đầy thú vị. Cậu đã chế tạo ra Korosuke để giúp đỡ mình trong công việ...', 'Xem thêm', 'Quốc gia:', 'Nhật Bản']
    Diễn viên : []
    Đạo diễn : []
    Quốc gia : ['Nhật Bản']
    Mô tả : nan
    ",Ai trong số các diễn viên đã tham gia vào dự án Kiteretsu - Tập 1?,"Ai là đạo diễn thực hiện bộ phim ""Kiteretsu - Tập 1""?","""Kiteretsu - Tập 1 là một bộ phim hoạt hình thuộc thể loại nào?""",Tên của bộ phim Kiteretsu - Tập 1 là ở Nhật Bản. Quốc gia nào sản xuất bộ phim này?,Kiteretsu - Tập 1 kể về nhân vật chính làm sao khi gặp khó khăn?
"
    Tên phim : Yu-Gi-Oh! Duel Monsters - Tập 1
    Thể loại : ['K', 'Anime', 'Yu-Gi-Oh! kể về Muto Yugi, một học sinh trường Domino có tính cách nhút nhát, hiền lành. Cậu là cháu nội của Muto Sugoroku. Trước đây, ông cậu vốn là một kiện tướng chơi trò chơi cực kì xuất sắc. Từ nhỏ, ông của Yugi đã dạy cậu chơi các trò chơi, và ông còn cho cậu một bộ xếp hình. Trong khoảng gần bảy năm, cậu đã tìm tòi để lắp ráp thành Trò chơi Ngàn năm (Bộ ghép hình Ngàn Năm). Nhưng cậu đã khô...', 'Xem thêm', 'Quốc gia:', 'Nhật Bản']
    Diễn viên : []
    Đạo diễn : []
    Quốc gia : ['Nhật Bản']
    Mô tả : nan
    ","Bạn có thể giúp tôi tìm kiếm thông tin chi tiết hơn về các diễn viên trong bộ phim ""Yu-Gi-Oh! Duel Monsters - Tập 1""?",Tên của đạo diễn trong bộ phim Yu-Gi-Oh! Duel Monsters - Tập 1 là gì?,Yu-Gi-Oh! Duel Monsters - Tập 1 thuộc thể loại nào?,"""Yu-Gi-Oh! Duel Monsters - Tập 1 được sản xuất ở quốc gia nào?""",Tên trò chơi cực kì xuất sắc mà Muto Sugoroku và Yugi đã chơi trong Yu-Gi-Oh! Duel Monsters - Tập 1 là gì?
"
    Tên phim : Đứa Con Mà Mẹ Kế Dẫn Về Từng Là Bạn Gái Cũ - My Stepmom's Daughter is My Ex - Tập 1
    Thể loại : ['T16', 'Anime', ""Đứa Con Mà Mẹ Kế Dẫn Về Từng Là Bạn Gái Cũ - My Stepmom's Daughter is My Ex kể về Irido Mizuto và Ayai Yume, hai người từng hẹn hò trong thời sơ trung. Tuy nhiên, vì bất đồng trong những chuyện nhỏ nhặt mà hai người đã quyết định chia tay nhau vào ngày tốt nghiệp. Tưởng rằng mọi chuyện đã kết thúc, ngay sau đó Mizuto lại biết được người mẹ kế mà bố cậu sắp tái hôn lại chính là mẹ của Yume. Cũng vì..."", 'Xem thêm', 'Đạo diễn:', 'Shinsuke Yanagi', 'Quốc gia:', 'Nhật Bản']
    Diễn viên : []
    Đạo diễn : ['Shinsuke Yanagi']
    Quốc gia : ['Nhật Bản']
    Mô tả : nan
    ","Câu hỏi: Bộ phim ""Đứa Con Mà Mẹ Kế Dẫn Về Từng Là Bạn Gái Cũ - My Stepmom's Daughter is My Ex"" có ai là đạo diễn?","Đạo diễn của bộ phim ""Đứa Con Mà Mẹ Kế Dẫn Về Từng Là Bạn Gái Cũ - My Stepmom's Daughter is My Ex"" là ai?",Đứa Con Mà Mẹ Kế Dẫn Về Từng Là Bạn Gái Cũ - My Stepmom's Daughter is My Ex là một bộ phim thuộc thể loại nào?,"Tên quốc gia nào được nhắc đến trong thông tin về bộ phim ""Đứa Con Mà Mẹ Kế Dẫn Về Từng Là Bạn Gái Cũ - My Stepmom's Daughter is My Ex""?","Câu hỏi: ""Trong 'Đứa Con Mà Mẹ Kế Dẫn Về Từng Là Bạn Gái Cũ - My Stepmom's Daughter is My Ex', Irido Mizuto đã tìm hiểu được điều gì về mẹ kế của mình?"""
"
    Tên phim : Trường Học Ma Ám - Haunted School
    Thể loại : ['T16', 'Phim Kinh dị', 'Phim Châu Á', 'Trường học là nơi bao nhiêu câu chuyện xảy ra, học sinh đến và đi, chỉ có phòng học và sân trường còn ở lại. Có những người rời trường với những ký ức khó quên, có những người mãi mãi không bao giờ quên những gì mình đã từng trải qua ở đó. Một ngày đẹp trời, nhóm học sinh nọ trốn lớp và tụ tập kể cho nhau nghe những câu chuyện kinh dị, mỗi câu chuyện càng lúc càng trở nên đáng sợ hơn. Khi những nh...', 'Xem thêm', 'Diễn viên:', 'Chayanat Jamsai', ',', 'Ingkarat Damrongsakkul', ',', 'Suchart Chankaeo', ',', 'Supatat Opas', 'Đạo diễn:', 'Manussanun Pongsuwan', 'Quốc gia:', 'Thailand']
    Diễn viên : ['Chayanat Jamsai', '', 'Ingkarat Damrongsakkul', '', 'Suchart Chankaeo', '', 'Supatat Opas']
    Đạo diễn : ['Manussanun Pongsuwan']
    Quốc gia : ['Thailand']
    Mô tả : nan
    ",Có những diễn viên nào trong Trường Học Ma Ám - Haunted School?,Tên đạo diễn của Trường Học Ma Ám - Haunted School là ai?,Trường Học Ma Ám - Haunted School thuộc thể loại phim kinh dị. Những học sinh đã chứng kiến những điều gì bí ẩn trong trường cũ?,"Tên của bộ phim ""Trường Học Ma Ám - Haunted School"" thuộc quốc gia nào?",Trường Học Ma Ám - Haunted School là một bộ phim kinh dị có thể kể đến những điều gì đã xảy ra với nhóm học sinh?
"
    Tên phim : Sở Thú Thoát Ế - Secret Zoo
    Thể loại : ['T13', 'Phim Hài', 'Phim tâm lý', 'Phim Hàn Quốc', 'Phim Châu Á']
    Diễn viên : ['Kim Sung Oh', '', 'Kang So Ra', '', 'AHN JAE-HONG', '', 'Park Young Gyu']
    Đạo diễn : ['Son Jae-gon']
    Quốc gia : ['South Korea']
    Mô tả : Sở Thú Thoát Ế - Secret Zoo kể về một luật sự tập sự tên Tae-soo (Ahn Jae-hong) được công ty giao nhiệm vụ tiếp quản việc kinh doanh của vườn thú khi gần như tất cả các con thú đã bị bán đi. Một ý tưởng táo bạo đã được đưa ra để cứu vườn thú “thoát ế”: Các nhân viên phải mặc các bộ đồ thú và diễn như những con thú “thứ thiệt”. Mọi chuyện bất ngờ vượt khỏi tầm kiểm soát khi sở thú đột nhiên trở thà... Xem thêm
    ","Câu hỏi: ""Diễn viên nào đã đóng vai Tae-soo trong bộ phim Sở Thú Thoát Ế - Secret Zoo?""","Đạo diễn nào đã thực hiện bộ phim ""Sở Thú Thoát Ế - Secret Zoo""?",Câu hỏi: Sở Thú Thoát Ế - Secret Zoo thuộc thể loại phim nào?,"Bộ phim ""Sở Thú Thoát Ế - Secret Zoo"" thuộc quốc gia nào?","Tại sở thú trong bộ phim ""Sở Thú Thoát Ế - Secret Zoo"", diễn viên AHN JAE-HONG đảm nhận vai trò nhân vật chính Tae-soo có nhiệm vụ gì?"
"
    Tên phim : Kỳ Nghỉ Nhớ Đời - Golden Holiday
    Thể loại : ['T13', 'Phim Hài', 'Hành động & Phiêu lưu', 'Phim Hàn Quốc', 'Phim Châu Á', 'Kỳ Nghỉ Nhớ Đời (tựa gốc: Golden Holiday) là chuyến du lịch Philipines “vô tiền khoáng hậu” của gia đình anh cảnh sát “miệt vườn” Byung-soo (Kwak Do-won) nhân kỷ niệm 10 năm ngày cưới. Trong khi vợ và con gái đắm chìm trong niềm hạnh phúc lần đầu xuất ngoại, Byung-soo bí mật điều tra tung tích của Yong-bae (Kim Sang-ho) – một người bạn cũ, cũng là tay lừa đảo cộm cán đã trốn khỏi Hàn Quốc vài năm ...', 'Xem thêm', 'Diễn viên:', 'Kwak Do Won', ',', 'Kim Dae-Myung', ',', 'Kim Hie-won', 'Đạo diễn:', 'Kim Bong Han', 'Quốc gia:', 'South Korea']
    Diễn viên : ['Kwak Do Won', '', 'Kim Dae-Myung', '', 'Kim Hie-won']
    Đạo diễn : ['Kim Bong Han']
    Quốc gia : ['South Korea']
    Mô tả : nan
    ","Đoàn ngũ diễn viên chính trong ""Kỳ Nghỉ Nhớ Đời - Golden Holiday"" bao gồm ai?","Kết quả nào mà đạo diễn Kim Bong Han đạt được với bộ phim ""Kỳ Nghỉ Nhớ Đời - Golden Holiday""?",Kỳ Nghỉ Nhớ Đời - Golden Holiday có thể được xếp vào thể loại nào trong các thể loại Phim Hành động & Phiêu lưu?,"Bộ phim ""Kỳ Nghỉ Nhớ Đời - Golden Holiday"" được sản xuất ở quốc gia nào?",Câu hỏi: Kỳ Nghỉ Nhớ Đời - Golden Holiday là một chuyến du lịch ra sao?
"
    Tên phim : Gia Đình Của Tôi - Moving On
    Thể loại : ['T16', 'Phim tâm lý', 'Phim Hàn Quốc', 'Phim Châu Á']
    Diễn viên : ['Choi Jung-un', '', 'Heung-ju Yang', '', 'Hyun-young Park']
    Đạo diễn : ['Dan-bi Yoon']
    Quốc gia : ['South Korea']
    Mô tả : Gia Đình Của Tôi - Moving On - Bố phá sản còn mẹ bỏ đi, ba bố con Okju giờ buộc phải chuyển đến sống chung với ông nội và người cô sắp ly hôn. Cùng nhau chen chúc trong căn nhà nhỏ nhưng Okju cảm thấy hạnh phúc và nguôi ngoai khi sống ở đây. Tuy nhiên, khoảng thời gian êm ấm chưa được bao lâu, thì mâu thuẫn lại xảy đến với gia đình khi bố và người cô quyết định bán căn nhà và đưa ông nội vào viện ... Xem thêm
    ",Ai trong số các diễn viên dưới đây đã góp mặt trong Gia Đình Của Tôi - Moving On? Choi Jung-un Heung-ju Yang Hyun-young Park,"Câu hỏi: ""Đạo diễn Dan-bi Yoon đã thực hiện được vai trò gì trong bộ phim 'Gia Đình Của Tôi - Moving On'?""","Câu hỏi: ""Bộ phim Gia Đình Của Tôi - Moving On thuộc thể loại nào?""","Câu hỏi: Bộ phim ""Gia Đình Của Tôi - Moving On"" do nước nào sản xuất?","Câu hỏi: ""Bộ phim Gia Đình Của Tôi - Moving On kể về một gia đình gặp những khó khăn gì?"""
